panel_id,camera,rel_path,exists,status,raw_shape,visual_shape,model,temp_min,temp_max,error
P10,IR2,P10-ACB&MCCB반/A2_B1_P10_2022-07-11_IR2_4_00254.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR2,P10-ACB&MCCB반/A2_B1_P10_2022-07-11_IR2_2_00240.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR2,P10-ACB&MCCB반/A1_B3_P10_2022-07-19_IR2_03395.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR3,P10-ACB&MCCB반/A1_B1_P10_2022-07-19_IR3_01492.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR3,P10-ACB&MCCB반/A2_B1_P10_2022-07-11_IR3_00906.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR3,P10-ACB&MCCB반/A3_B2_P10_2022-07-15_IR3_00238.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR3,P10-ACB&MCCB반/A2_B1_P10_2022-07-11_IR3_02149.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR3,P10-ACB&MCCB반/A2_B1_P10_2022-07-11_IR3_02194.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR3,P10-ACB&MCCB반/A3_B2_P10_2022-07-15_IR3_01159.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR3,P10-ACB&MCCB반/A1_B1_P10_2022-07-19_IR3_00731.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR3,P10-ACB&MCCB반/A3_B2_P10_2022-07-15_IR3_01393.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR3,P10-ACB&MCCB반/A3_B2_P10_2022-07-15_IR3_00117.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P10,IR3,P10-ACB&MCCB반/A3_B2_P10_2022-07-15_IR3_00950.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR1,P2-LBS&LA반/A1_B1_P2_2022-05-12_IR1_00029.jpg,True,OK,320x240,640x480,FLIR E8,20.0,22.3,
P2,IR1,P2-LBS&LA반/A1_B1_P2_2022-06-17_IR1_00034.jpg,True,OK,320x240,640x480,FLIR E8,23.7,25.6,
P2,IR1,P2-LBS&LA반/A2_B1_P2_2022-06-03_IR1_00073.jpg,True,OK,320x240,640x480,FLIR E8,24.2,29.2,
P2,IR1,P2-LBS&LA반/A1_B1_P2_2022-05-12_IR1_00062.jpg,True,OK,320x240,640x480,FLIR E8,20.3,23.4,
P2,IR1,P2-LBS&LA반/A2_B1_P2_2022-06-03_IR1_00032.jpg,True,OK,320x240,640x480,FLIR E8,26.0,29.0,
P2,IR1,P2-LBS&LA반/A1_B1_P2_2022-06-17_IR1_00002.jpg,True,OK,320x240,640x480,FLIR E8,20.8,24.0,
P2,IR1,P2-LBS&LA반/A1_B1_P2_2022-06-03_IR1_00020.jpg,True,OK,320x240,640x480,FLIR E8,21.6,24.0,
P2,IR1,P2-LBS&LA반/A1_B1_P2_2022-05-12_IR1_00015.jpg,True,OK,320x240,640x480,FLIR E8,19.5,77.9,
P2,IR1,P2-LBS&LA반/A2_B1_P2_2022-06-03_IR1_00038.jpg,True,OK,320x240,640x480,FLIR E8,24.9,28.4,
P2,IR1,P2-LBS&LA반/A1_B1_P2_2022-05-12_IR1_00040.jpg,True,OK,320x240,640x480,FLIR E8,18.6,43.8,
P2,IR2,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR2_00772.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR2,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR2_01669.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR2,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR2_01505.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR2,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR2_00327.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR2,P2-LBS&LA반/A2_B1_P2_2022-07-11_IR2_1_00455.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR2,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR2_01704.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR2,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR2_00181.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR2,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR2_01370.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR2,P2-LBS&LA반/A1_B1_P2_2022-07-25_IR2_00827.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR2,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR2_00776.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR3,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR3_00366.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR3,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR3_02042.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR3,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR3_02355.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR3,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR3_02774.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR3,P2-LBS&LA반/A2_B1_P2_2022-07-11_IR3_00097.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR3,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR3_01388.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR3,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR3_00980.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR3,P2-LBS&LA반/A2_B1_P2_2022-07-11_IR3_00983.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR3,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR3_01990.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P2,IR3,P2-LBS&LA반/A1_B1_P2_2022-07-19_IR3_02478.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR1,P3-MOF반/A2_B1_P3_2022-06-03_IR1_00021.jpg,True,OK,320x240,640x480,FLIR E8,25.5,31.4,
P3,IR1,P3-MOF반/A2_B1_P3_2022-06-03_IR1_00004.jpg,True,OK,320x240,640x480,FLIR E8,25.9,27.1,
P3,IR1,P3-MOF반/A2_B1_P3_2022-06-03_IR1_00018.jpg,True,OK,320x240,640x480,FLIR E8,25.0,28.9,
P3,IR1,P3-MOF반/A2_B1_P3_2022-06-03_IR1_00030.jpg,True,OK,320x240,640x480,FLIR E8,25.4,31.4,
P3,IR1,P3-MOF반/A2_B1_P3_2022-06-03_IR1_00014.jpg,True,OK,320x240,640x480,FLIR E8,25.9,28.3,
P3,IR1,P3-MOF반/A2_B1_P3_2022-06-03_IR1_00011.jpg,True,OK,320x240,640x480,FLIR E8,25.8,27.3,
P3,IR1,P3-MOF반/A2_B1_P3_2022-06-03_IR1_00005.jpg,True,OK,320x240,640x480,FLIR E8,26.1,27.2,
P3,IR1,P3-MOF반/A2_B1_P3_2022-06-03_IR1_00066.jpg,True,OK,320x240,640x480,FLIR E8,26.6,34.8,
P3,IR1,P3-MOF반/A2_B1_P3_2022-06-03_IR1_00013.jpg,True,OK,320x240,640x480,FLIR E8,25.9,27.1,
P3,IR1,P3-MOF반/A2_B1_P3_2022-06-03_IR1_00053.jpg,True,OK,320x240,640x480,FLIR E8,26.2,37.7,
P3,IR2,P3-MOF반/A2_B1_P3_2022-07-11_IR2_2_00850.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR2,P3-MOF반/A2_B1_P3_2022-07-11_IR2_1_00418.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR2,P3-MOF반/A2_B1_P3_2022-07-11_IR2_2_00794.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR2,P3-MOF반/A2_B1_P3_2022-07-11_IR2_2_00778.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR2,P3-MOF반/A2_B1_P3_2022-07-11_IR2_2_00732.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR2,P3-MOF반/A2_B1_P3_2022-07-11_IR2_2_00642.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR2,P3-MOF반/A2_B1_P3_2022-07-11_IR2_1_00537.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR2,P3-MOF반/A2_B1_P3_2022-07-11_IR2_1_00390.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR2,P3-MOF반/A3_B1_P3_2022-07-01_IR2_00007.jpg,True,FAIL,,,,,,KeyError: 42
P3,IR2,P3-MOF반/A2_B1_P3_2022-07-11_IR2_1_00245.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR3,P3-MOF반/A2_B1_P3_2022-07-11_IR3_02338.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR3,P3-MOF반/A2_B1_P3_2022-07-11_IR3_02143.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR3,P3-MOF반/A2_B1_P3_2022-07-11_IR3_01032.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR3,P3-MOF반/A3_B1_P3_2022-07-01_IR3_00252.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR3,P3-MOF반/A3_B1_P3_2022-07-01_IR3_01532.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR3,P3-MOF반/A2_B1_P3_2022-07-11_IR3_00120.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR3,P3-MOF반/A2_B1_P3_2022-07-11_IR3_01295.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR3,P3-MOF반/A3_B1_P3_2022-07-01_IR3_00939.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR3,P3-MOF반/A3_B1_P3_2022-07-01_IR3_01480.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P3,IR3,P3-MOF반/A3_B1_P3_2022-07-01_IR3_00775.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR1,P4-MOF&PT반/A1_B1_P4_2022-06-03_IR1_00014.jpg,True,OK,320x240,640x480,FLIR E8,23.1,25.1,
P4,IR1,P4-MOF&PT반/A1_B1_P4_2022-05-12_IR1_00098.jpg,True,OK,320x240,640x480,FLIR E8,20.1,26.8,
P4,IR1,P4-MOF&PT반/A1_B1_P4_2022-06-17_IR1_00001.jpg,True,OK,320x240,640x480,FLIR E8,22.7,48.5,
P4,IR1,P4-MOF&PT반/A1_B1_P4_2022-05-12_IR1_00010.jpg,True,OK,320x240,640x480,FLIR E8,20.3,23.4,
P4,IR1,P4-MOF&PT반/A1_B1_P4_2022-06-03_IR1_00033.jpg,True,OK,320x240,640x480,FLIR E8,22.1,27.2,
P4,IR1,P4-MOF&PT반/A1_B1_P4_2022-05-12_IR1_00054.jpg,True,OK,320x240,640x480,FLIR E8,21.0,23.5,
P4,IR1,P4-MOF&PT반/A1_B1_P4_2022-06-03_IR1_00017.jpg,True,OK,320x240,640x480,FLIR E8,23.1,28.1,
P4,IR1,P4-MOF&PT반/A1_B1_P4_2022-05-12_IR1_00034.jpg,True,OK,320x240,640x480,FLIR E8,20.6,22.6,
P4,IR1,P4-MOF&PT반/A1_B1_P4_2022-06-03_IR1_00050.jpg,True,OK,320x240,640x480,FLIR E8,22.6,29.9,
P4,IR1,P4-MOF&PT반/A1_B1_P4_2022-05-12_IR1_00061.jpg,True,OK,320x240,640x480,FLIR E8,20.6,23.0,
P4,IR2,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR2_01460.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR2,P4-MOF&PT반/A1_B1_P4_2022-07-27_IR2_00081.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR2,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR2_00473.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR2,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR2_00451.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR2,P4-MOF&PT반/A1_B1_P4_2022-07-25_IR2_00499.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR2,P4-MOF&PT반/A1_B1_P4_2022-07-25_IR2_00867.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR2,P4-MOF&PT반/A1_B1_P4_2022-07-27_IR2_00394.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR2,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR2_01135.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR2,P4-MOF&PT반/A1_B1_P4_2022-07-27_IR2_00455.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR2,P4-MOF&PT반/A1_B1_P4_2022-07-25_IR2_00154.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR3,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR3_02474.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR3,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR3_00863.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR3,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR3_01415.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR3,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR3_01623.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR3,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR3_02249.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR3,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR3_02162.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR3,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR3_02359.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR3,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR3_02313.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR3,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR3_01873.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P4,IR3,P4-MOF&PT반/A1_B1_P4_2022-07-19_IR3_02118.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR1,P5-PF&PT반/A2_B1_P5_2022-06-03_IR1_00022.jpg,True,OK,320x240,640x480,FLIR E8,25.3,30.5,
P5,IR1,P5-PF&PT반/A2_B1_P5_2022-06-03_IR1_00025.jpg,True,OK,320x240,640x480,FLIR E8,25.2,30.5,
P5,IR1,P5-PF&PT반/A1_B2_P5_2022-05-12_IR1_00059.jpg,True,OK,320x240,640x480,FLIR E8,21.4,27.9,
P5,IR1,P5-PF&PT반/A2_B1_P5_2022-06-03_IR1_00035.jpg,True,OK,320x240,640x480,FLIR E8,26.1,31.2,
P5,IR1,P5-PF&PT반/A1_B2_P5_2022-05-12_IR1_00021.jpg,True,OK,320x240,640x480,FLIR E8,19.2,34.6,
P5,IR1,P5-PF&PT반/A1_B2_P5_2022-05-12_IR1_00063.jpg,True,OK,320x240,640x480,FLIR E8,21.2,31.2,
P5,IR1,P5-PF&PT반/A1_B2_P5_2022-05-12_IR1_00076.jpg,True,OK,320x240,640x480,FLIR E8,20.7,32.6,
P5,IR1,P5-PF&PT반/A1_B2_P5_2022-05-12_IR1_00027.jpg,True,OK,320x240,640x480,FLIR E8,19.7,24.6,
P5,IR1,P5-PF&PT반/A2_B1_P5_2022-06-03_IR1_00043.jpg,True,OK,320x240,640x480,FLIR E8,26.2,34.3,
P5,IR1,P5-PF&PT반/A1_B2_P5_2022-05-12_IR1_00095.jpg,True,OK,320x240,640x480,FLIR E8,22.2,29.0,
P5,IR2,P5-PF&PT반/A2_B1_P5_2022-07-11_IR2_2_00535.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR2,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_01320.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR2,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_04873.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR2,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_00551.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR2,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_04877.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR2,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_05829.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR2,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_04423.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR2,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_04921.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR2,P5-PF&PT반/A2_B1_P5_2022-07-11_IR2_1_00482.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR2,P5-PF&PT반/A1_B2_P5_2022-07-19_IR2_05198.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR3,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_03257.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR3,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_03675.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR3,P5-PF&PT반/A1_B2_P5_2022-07-19_IR3_00083.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR3,P5-PF&PT반/A2_B1_P5_2022-07-11_IR3_01060.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
P5,IR3,P5-PF&PT반/A2_B1_P5_2022-07-11_IR3_00842.jpg,True,FAIL,,,,,,ValueError: FLIR APP1 세그먼트 없음 (방사 데이터 미포함 파일)
